tweet_id,timestamp_x,source,text,retweeted_status_timestamp,rating_numerator,name,timestamp_y,favourites_count,retweets_count,dog_type,breed,CI
814986499976527872,2016-12-31 00:08:17 +0000,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,,11,Cooper,Sat Dec 31 00:08:17 +0000 2016,7249,1184,pupper,dalmatian,0.999828
814638523311648768,2016-12-30 01:05:33 +0000,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,,12,Olivia,Fri Dec 30 01:05:33 +0000 2016,10676,2520,,golden retriever,0.650814
814530161257443328,2016-12-29 17:54:58 +0000,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,,12,Alf,Thu Dec 29 17:54:58 +0000 2016,8200,1738,,miniature poodle,0.626913
814153002265309185,2016-12-28 16:56:16 +0000,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,,12,Oshie,Wed Dec 28 16:56:16 +0000 2016,27194,8089,,golden retriever,0.490068
813910438903693312,2016-12-28 00:52:25 +0000,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,,11,Chubbs,Wed Dec 28 00:52:25 +0000 2016,8840,1727,doggo,Siberian husky,0.6993550000000001
813812741911748608,2016-12-27 18:24:12 +0000,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",,14,Gary,Tue Dec 27 18:24:12 +0000 2016,34561,13004,,French bulldog,0.709146
813800681631023104,2016-12-27 17:36:16 +0000,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,,12,Sky,Tue Dec 27 17:36:16 +0000 2016,7867,1643,,malamute,0.501159
813217897535406080,2016-12-26 03:00:30 +0000,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,,13,Atlas,Mon Dec 26 03:00:30 +0000 2016,17648,6833,,Samoyed,0.905972
813096984823349248,2016-12-25 19:00:02 +0000,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,,11,Rocky,Sun Dec 25 19:00:02 +0000 2016,10004,3375,doggo,Great Dane,0.128056
813081950185472002,2016-12-25 18:00:17 +0000,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,,11,Baron,Sun Dec 25 18:00:17 +0000 2016,9414,2588,,Doberman,0.909951
813066809284972545,2016-12-25 17:00:08 +0000,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,,12,Tyr,Sun Dec 25 17:00:08 +0000 2016,7534,1822,,toy terrier,0.7764
813051746834595840,2016-12-25 16:00:16 +0000,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,,13,Bauer,Sun Dec 25 16:00:16 +0000 2016,19898,6828,,golden retriever,0.914804
812781120811126785,2016-12-24 22:04:54 +0000,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,,10,Swagger,Sat Dec 24 22:04:54 +0000 2016,7137,1784,,bull mastiff,0.989316
812709060537683968,2016-12-24 17:18:34 +0000,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,,12,Brandi,Sat Dec 24 17:18:34 +0000 2016,6282,1349,,Irish setter,0.326873
812372279581671427,2016-12-23 19:00:19 +0000,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,,13,Moe,Fri Dec 23 19:00:19 +0000 2016,12906,3416,,golden retriever,0.7848729999999999
811744202451197953,2016-12-22 01:24:33 +0000,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,,13,Halo,Thu Dec 22 01:24:33 +0000 2016,7143,1470,,Pekinese,0.386082
811627233043480576,2016-12-21 17:39:46 +0000,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,,10,Augie,Wed Dec 21 17:39:46 +0000 2016,12047,2844,,beagle,0.39628
811386762094317568,2016-12-21 01:44:13 +0000,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,,11,Craig,Wed Dec 21 01:44:13 +0000 2016,19823,5966,pupper,Pembroke,0.804177
810984652412424192,2016-12-19 23:06:23 +0000,Twitter for iPhone,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",,24,Sam,Mon Dec 19 23:06:23 +0000 2016,5049,1329,,golden retriever,0.8713420000000001
810896069567610880,2016-12-19 17:14:23 +0000,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",,11,Hunter,Mon Dec 19 17:14:23 +0000 2016,8521,1639,,flat-coated retriever,0.8208040000000001
810657578271330305,2016-12-19 01:26:42 +0000,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,,11,Pavlov,Mon Dec 19 01:26:42 +0000 2016,10414,2462,,malamute,0.753521
810284430598270976,2016-12-18 00:43:57 +0000,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,,13,Phil,Sun Dec 18 00:43:57 +0000 2016,33254,10479,,malamute,0.620768
810254108431155201,2016-12-17 22:43:27 +0000,Twitter for iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",,12,Gus,Sat Dec 17 22:43:27 +0000 2016,13947,3154,,Staffordshire bullterrier,0.292556
809220051211603969,2016-12-15 02:14:29 +0000,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,,12,Kyro,Thu Dec 15 02:14:29 +0000 2016,18839,5234,,Pomeranian,0.8195110000000001
809084759137812480,2016-12-14 17:16:53 +0000,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",,11,Wallace,Wed Dec 14 17:16:53 +0000 2016,12541,3291,,vizsla,0.911412
808838249661788160,2016-12-14 00:57:20 +0000,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,,13,Ito,Wed Dec 14 00:57:20 +0000 2016,9626,2861,,Rottweiler,0.36953
808501579447930884,2016-12-13 02:39:32 +0000,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,,12,Koda,Tue Dec 13 02:39:32 +0000 2016,10741,2452,,Airedale,0.4542390000000001
808001312164028416,2016-12-11 17:31:39 +0000,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,,12,Cooper,Sun Dec 11 17:31:39 +0000 2016,11832,3297,,Labrador retriever,0.730959
807621403335917568,2016-12-10 16:22:02 +0000,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,,14,Ollie,Sat Dec 10 16:22:02 +0000 2016,13824,3376,pupper,golden retriever,0.873233
807106840509214720,2016-12-09 06:17:20 +0000,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,,13,Stephan,Fri Dec 09 06:17:20 +0000 2016,111379,51502,,Chihuahua,0.50537
807010152071229440,2016-12-08 23:53:08 +0000,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,,12,Lennon,Thu Dec 08 23:53:08 +0000 2016,12444,3624,,golden retriever,0.610807
806542213899489280,2016-12-07 16:53:43 +0000,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,,11,Waffles,Wed Dec 07 16:53:43 +0000 2016,9714,2214,,vizsla,0.938617
806219024703037440,2016-12-06 19:29:28 +0000,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,,11,incredibly,Tue Dec 06 19:29:28 +0000 2016,6125,1132,,chow,0.835102
805932879469572096,2016-12-06 00:32:26 +0000,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,,12,Major,Tue Dec 06 00:32:26 +0000 2016,7863,1795,,Norwegian elkhound,0.657967
805826884734976000,2016-12-05 17:31:15 +0000,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,,12,Duke,Mon Dec 05 17:31:15 +0000 2016,6227,1712,puppo,Siberian husky,0.248926
805520635690676224,2016-12-04 21:14:20 +0000,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,,13,Zeke,Sun Dec 04 21:14:20 +0000 2016,5473,1548,,malinois,0.643147
805207613751304193,2016-12-04 00:30:29 +0000,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,,12,Shooter,Sun Dec 04 00:30:29 +0000 2016,7470,1624,,Pembroke,0.244705
804738756058218496,2016-12-02 17:27:25 +0000,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,,12,Django,Fri Dec 02 17:27:25 +0000 2016,12952,3594,,Tibetan mastiff,0.91579
803773340896923648,2016-11-30 01:31:12 +0000,Twitter for iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,,12,Diogi,Wed Nov 30 01:31:12 +0000 2016,9539,2582,puppo,miniature pinscher,0.817066
803276597545603072,2016-11-28 16:37:19 +0000,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,,11,Winston,Mon Nov 28 16:37:19 +0000 2016,9527,2293,,Pembroke,0.457086
802952499103731712,2016-11-27 19:09:28 +0000,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,,12,Marley,Sun Nov 27 19:09:28 +0000 2016,8562,1870,,chow,0.944032
802572683846291456,2016-11-26 18:00:13 +0000,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,,12,Winnie,Sat Nov 26 18:00:13 +0000 2016,8502,2350,,golden retriever,0.610171
802239329049477120,2016-11-25 19:55:35 +0000,Twitter for iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,,12,Loki,Fri Nov 25 19:55:35 +0000 2016,8631,2452,puppo,Eskimo dog,0.482498
801958328846974976,2016-11-25 01:18:59 +0000,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,,12,Ronnie,Fri Nov 25 01:18:59 +0000 2016,7354,1593,,Staffordshire bullterrier,0.327887
801538201127157760,2016-11-23 21:29:33 +0000,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,,12,Wallace,Wed Nov 23 21:29:33 +0000 2016,7802,1950,,Pembroke,0.550506
801115127852503040,2016-11-22 17:28:25 +0000,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,,12,Bones,Tue Nov 22 17:28:25 +0000 2016,7667,1982,doggo,dalmatian,0.823356
800751577355128832,2016-11-21 17:23:47 +0000,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,,12,Mauve,Mon Nov 21 17:23:47 +0000 2016,10074,2623,,cocker spaniel,0.771984
800513324630806528,2016-11-21 01:37:04 +0000,Twitter for iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,,11,Chef,Mon Nov 21 01:37:04 +0000 2016,12472,2818,,Pembroke,0.8289040000000001
800388270626521089,2016-11-20 17:20:08 +0000,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,,12,Doc,Sun Nov 20 17:20:08 +0000 2016,10592,2630,floofer,golden retriever,0.35986
799757965289017345,2016-11-18 23:35:32 +0000,Twitter for iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,,13,Sobe,Fri Nov 18 23:35:32 +0000 2016,7962,2000,doggo,Border collie,0.442534
799422933579902976,2016-11-18 01:24:14 +0000,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,,12,Longfellow,Fri Nov 18 01:24:14 +0000 2016,7681,1797,,miniature pinscher,0.58363
799297110730567681,2016-11-17 17:04:16 +0000,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,,11,Jeffrey,Thu Nov 17 17:04:16 +0000 2016,9372,2554,,malamute,0.985028
799063482566066176,2016-11-17 01:35:54 +0000,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,,11,Mister,Thu Nov 17 01:35:54 +0000 2016,7686,2338,,Norfolk terrier,0.334436
798933969379225600,2016-11-16 17:01:16 +0000,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,,12,Iroh,Wed Nov 16 17:01:16 +0000 2016,12400,4148,,Siberian husky,0.703224
798925684722855936,2016-11-16 16:28:21 +0000,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,,11,Shadow,Wed Nov 16 16:28:21 +0000 2016,7155,1356,,West Highland white terrier,0.539463
798209839306514432,2016-11-14 17:03:50 +0000,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,,13,Cooper,Mon Nov 14 17:03:50 +0000 2016,9913,2418,,Pekinese,0.524583
797545162159308800,2016-11-12 21:02:38 +0000,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,,12,Cassie,Sat Nov 12 21:02:38 +0000 2016,13853,4607,,Pembroke,0.954089
797236660651966464,2016-11-12 00:36:46 +0000,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,,12,Pancake,Sat Nov 12 00:36:46 +0000 2016,18894,6146,,collie,0.767005
796865951799083009,2016-11-11 00:03:42 +0000,Twitter for iPhone,This is Tyr. He's just checking on you. Nifty af tongue slip. 12/10 would absolutely pet https://t.co/Jgnuiyvq06,,12,Tyr,Fri Nov 11 00:03:42 +0000 2016,7297,1825,,Cardigan,0.8391290000000001
796759840936919040,2016-11-10 17:02:03 +0000,Twitter for iPhone,Say hello to Romeo. He was just told that it's too cold for the pool. H*ckin nonsense. 11/10 would help fill up https://t.co/6hx7ur6sNI,,11,Romeo,Thu Nov 10 17:02:03 +0000 2016,11194,2825,,American Staffordshire terrier,0.463996
794332329137291264,2016-11-04 00:15:59 +0000,Twitter for iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,,12,Nimbus,Fri Nov 04 00:15:59 +0000 2016,9114,2534,,Samoyed,0.988307
793845145112371200,2016-11-02 16:00:06 +0000,Twitter for iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,,13,Clark,Wed Nov 02 16:00:06 +0000 2016,8755,1741,,Old English sheepdog,0.7652770000000001
793601777308463104,2016-11-01 23:53:02 +0000,Twitter for iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,,12,Dobby,Tue Nov 01 23:53:02 +0000 2016,7566,1513,,miniature pinscher,0.538981
793500921481273345,2016-11-01 17:12:16 +0000,Twitter for iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,,12,Fiona,Tue Nov 01 17:12:16 +0000 2016,10098,2228,,golden retriever,0.326122
793271401113350145,2016-11-01 02:00:14 +0000,Twitter for iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,,12,Dave,Tue Nov 01 02:00:14 +0000 2016,8241,2240,,Siberian husky,0.231695
793241302385262592,2016-11-01 00:00:38 +0000,Twitter for iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,,13,Tucker,Tue Nov 01 00:00:38 +0000 2016,9960,3066,,golden retriever,0.559308
793226087023144960,2016-10-31 23:00:11 +0000,Twitter for iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",,11,Juno,Mon Oct 31 23:00:11 +0000 2016,9271,2710,,wire-haired fox terrier,0.456047
793195938047070209,2016-10-31 21:00:23 +0000,Twitter for iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,,12,Lily,Mon Oct 31 21:00:23 +0000 2016,14429,5258,puppo,Labrador retriever,0.654762
793180763617361921,2016-10-31 20:00:05 +0000,Twitter for iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,,11,Newt,Mon Oct 31 20:00:05 +0000 2016,6553,1859,,Lakeland terrier,0.266824
793150605191548928,2016-10-31 18:00:14 +0000,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,,11,Nida,Mon Oct 31 18:00:14 +0000 2016,5839,1592,,Italian greyhound,0.193869
793120401413079041,2016-10-31 16:00:13 +0000,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",,11,Robin,Mon Oct 31 16:00:13 +0000 2016,12003,3671,,Labrador retriever,0.7249439999999999
792773781206999040,2016-10-30 17:02:53 +0000,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,,12,Monster,Sun Oct 30 17:02:53 +0000 2016,6990,1569,,Yorkshire terrier,0.912804
792394556390137856,2016-10-29 15:55:58 +0000,Twitter for iPhone,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,,12,BeBe,Sat Oct 29 15:55:58 +0000 2016,12692,4010,,cocker spaniel,0.746387
791406955684368384,2016-10-26 22:31:36 +0000,Twitter for iPhone,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,,12,Levi,Wed Oct 26 22:31:36 +0000 2016,12470,3847,,Pembroke,0.972629
791312159183634433,2016-10-26 16:14:55 +0000,Twitter for iPhone,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,,12,Mabel,Wed Oct 26 16:14:55 +0000 2016,8307,2360,,miniature pinscher,0.892925
790987426131050500,2016-10-25 18:44:32 +0000,Twitter for iPhone,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,,12,Misty,Tue Oct 25 18:44:32 +0000 2016,9289,1983,,cocker spaniel,0.349195
790698755171364864,2016-10-24 23:37:28 +0000,Twitter for iPhone,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,,12,Mosby,Mon Oct 24 23:37:28 +0000 2016,7786,1798,,Bernese mountain dog,0.996541
790337589677002753,2016-10-23 23:42:19 +0000,Twitter for iPhone,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,,12,Maggie,Sun Oct 23 23:42:19 +0000 2016,7413,1763,,Pembroke,0.658808
789599242079838210,2016-10-21 22:48:24 +0000,Twitter for iPhone,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,,12,Brownie,Fri Oct 21 22:48:24 +0000 2016,6370,1788,,Chesapeake Bay retriever,0.8788219999999999
789268448748703744,2016-10-21 00:53:56 +0000,Twitter for iPhone,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,,10,Stella,Fri Oct 21 00:53:56 +0000 2016,8634,2438,,malamute,0.81286
788412144018661376,2016-10-18 16:11:17 +0000,Twitter for iPhone,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,,11,Dexter,Tue Oct 18 16:11:17 +0000 2016,14689,4913,,golden retriever,0.805238
788150585577050112,2016-10-17 22:51:57 +0000,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,,13,Leo,Mon Oct 17 22:51:57 +0000 2016,5786,1196,,chow,0.814145
787810552592695296,2016-10-17 00:20:47 +0000,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,,11,Frank,Mon Oct 17 00:20:47 +0000 2016,8137,2834,,pug,0.362835
787717603741622272,2016-10-16 18:11:26 +0000,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,,13,Tonks,Sun Oct 16 18:11:26 +0000 2016,9699,2581,puppo,German shepherd,0.992339
787397959788929025,2016-10-15 21:01:17 +0000,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,,11,Moose,Sat Oct 15 21:01:17 +0000 2016,10313,2660,,Chihuahua,0.900483
786963064373534720,2016-10-14 16:13:10 +0000,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,,12,Rory,Fri Oct 14 16:13:10 +0000 2016,25237,7412,,golden retriever,0.915303
786595970293370880,2016-10-13 15:54:28 +0000,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,,11,Dale,Thu Oct 13 15:54:28 +0000 2016,8961,2908,,Pembroke,0.709512
786363235746385920,2016-10-13 00:29:39 +0000,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,,13,Rizzo,Thu Oct 13 00:29:39 +0000 2016,10255,3209,doggo,golden retriever,0.929266
786233965241827333,2016-10-12 15:55:59 +0000,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,,11,Mattie,Wed Oct 12 15:55:59 +0000 2016,14380,4365,,Labrador retriever,0.478193
785872687017132033,2016-10-11 16:00:24 +0000,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,,12,Rusty,Tue Oct 11 16:00:24 +0000 2016,6328,1668,,Great Pyrenees,0.392108
785533386513321988,2016-10-10 17:32:08 +0000,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,,11,Dallas,Mon Oct 10 17:32:08 +0000 2016,8566,1834,,miniature pinscher,0.436023
784517518371221505,2016-10-07 22:15:26 +0000,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,,11,Frankie,Fri Oct 07 22:15:26 +0000 2016,8480,2361,,malamute,0.757764
784431430411685888,2016-10-07 16:33:21 +0000,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,,12,Stormy,Fri Oct 07 16:33:21 +0000 2016,5440,1182,,miniature poodle,0.744819
783821107061198850,2016-10-06 00:08:09 +0000,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,,12,Mairi,Thu Oct 06 00:08:09 +0000 2016,6968,1822,,Lakeland terrier,0.26565900000000003
783695101801398276,2016-10-05 15:47:27 +0000,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,,12,Loomis,Wed Oct 05 15:47:27 +0000 2016,9845,2984,,chow,0.314265
783466772167098368,2016-10-05 00:40:09 +0000,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,,11,Finn,Wed Oct 05 00:40:09 +0000 2016,7956,2073,,Chihuahua,0.789
783391753726550016,2016-10-04 19:42:03 +0000,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,,13,Godi,Tue Oct 04 19:42:03 +0000 2016,15960,5075,,Norwegian elkhound,0.87713
783085703974514689,2016-10-03 23:25:55 +0000,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,,11,Earl,Mon Oct 03 23:25:55 +0000 2016,7721,2018,,Chesapeake Bay retriever,0.240602
782747134529531904,2016-10-03 01:00:34 +0000,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,,11,Deacon,Mon Oct 03 01:00:34 +0000 2016,7058,1316,doggo,golden retriever,0.560699
